country,iso,language_code,language,search_field,keyword,theme,follower_min,follower_max,proposed_country_allocation,platform_note
Singapore,SG,ms,Malay,Captions,latihan pernafasan,Breathing / coping,300,10000,150,
Singapore,SG,ms,Malay,Captions,kesihatan seksual,Sexual wellbeing / intimacy,300,10000,150,
Singapore,SG,ms,Malay,Captions,trauma psikologi,Psychological trauma,300,10000,150,
Singapore,SG,ms,Malay,Captions,harga diri,Self-esteem,300,10000,150,
Singapore,SG,ms,Malay,Captions,keterikatan cemas,Attachment,300,10000,150,
Switzerland,CH,en,English,Bio,psychologist,Professional role,300,10000,150,
Switzerland,CH,en,English,Bio,psychiatrist,Professional role,300,10000,150,
Switzerland,CH,en,English,Bio,psychotherapist,Professional role,300,10000,150,
Switzerland,CH,en,English,Bio,mental health counselor,Professional role,300,10000,150,
Switzerland,CH,en,English,Bio,mental health counsellor,Professional role,300,10000,150,
Switzerland,CH,en,English,Bio,cognitive behavioral therapy,Therapy approach,300,10000,150,
Switzerland,CH,en,English,Bio,EMDR,Therapy approach,300,10000,150,
Switzerland,CH,en,English,Bio,CBT,Therapy approach,300,10000,150,
Switzerland,CH,en,English,Bio,cognitive behavioural therapy,Therapy approach,300,10000,150,
Switzerland,CH,en,English,Bio,sex therapist,Professional role,300,10000,150,
Switzerland,CH,en,English,Bio,couples therapist,Professional role,300,10000,150,
Switzerland,CH,en,English,Captions,mental health,Mental health,300,10000,150,
Switzerland,CH,en,English,Captions,anxiety,Anxiety,300,10000,150,
Switzerland,CH,en,English,Captions,burnout,Burnout / exhaustion,300,10000,150,
Switzerland,CH,en,English,Captions,loneliness,Loneliness,300,10000,150,
Switzerland,CH,en,English,Captions,emotional regulation,Emotional regulation,300,10000,150,
Switzerland,CH,en,English,Captions,couples communication,Couple / relationships,300,10000,150,
Switzerland,CH,en,English,Captions,parental burnout,Parenting stress,300,10000,150,
Switzerland,CH,en,English,Captions,addiction recovery,Addictions,300,10000,150,
Switzerland,CH,en,English,Captions,mindfulness meditation,Meditation / mindfulness,300,10000,150,
Switzerland,CH,en,English,Captions,breathing exercises,Breathing / coping,300,10000,150,
Switzerland,CH,en,English,Captions,sexual wellbeing,Sexual wellbeing / intimacy,300,10000,150,
Switzerland,CH,en,English,Captions,anxious attachment,Attachment,300,10000,150,
Switzerland,CH,en,English,Captions,relationship advice,Couple / relationships,300,10000,150,
Switzerland,CH,en,English,Captions,quit smoking,Addictions,300,10000,150,
Switzerland,CH,en,English,Captions,sobriety,Addictions,300,10000,150,
Switzerland,CH,en,English,Captions,overthinking,Anxiety,300,10000,150,
Switzerland,CH,en,English,Captions,psychological trauma,Psychological trauma,300,10000,150,
Switzerland,CH,en,English,Captions,self-esteem,Self-esteem,300,10000,150,
Switzerland,CH,fr,French,Bio,psychologue,Professional role,300,10000,150,
Switzerland,CH,fr,French,Bio,psychiatre,Professional role,300,10000,150,
Switzerland,CH,fr,French,Bio,psychothérapeute,Professional role,300,10000,150,
Switzerland,CH,fr,French,Bio,psychotherapeute,Professional role,300,10000,150,
Switzerland,CH,fr,French,Bio,thérapie cognitive et comportementale,Therapy approach,300,10000,150,
Switzerland,CH,fr,French,Bio,EMDR,Therapy approach,300,10000,150,
Switzerland,CH,fr,French,Bio,TCC,Therapy approach,300,10000,150,
Switzerland,CH,fr,French,Bio,sexologue,Professional role,300,10000,150,
Switzerland,CH,fr,French,Bio,thérapeute de couple,Professional role,300,10000,150,
Switzerland,CH,fr,French,Captions,santé mentale,Mental health,300,10000,150,
Switzerland,CH,fr,French,Captions,anxiété,Anxiety,300,10000,150,
Switzerland,CH,fr,French,Captions,burnout,Burnout / exhaustion,300,10000,150,
Switzerland,CH,fr,French,Captions,solitude,Loneliness,300,10000,150,
Switzerland,CH,fr,French,Captions,régulation émotionnelle,Emotional regulation,300,10000,150,
Switzerland,CH,fr,French,Captions,communication dans le couple,Couple / relationships,300,10000,150,
Switzerland,CH,fr,French,Captions,burnout parental,Parenting stress,300,10000,150,
Switzerland,CH,fr,French,Captions,addictions,Addictions,300,10000,150,
Switzerland,CH,fr,French,Captions,méditation de pleine conscience,Meditation / mindfulness,300,10000,150,
Switzerland,CH,fr,French,Captions,exercices de respiration,Breathing / coping,300,10000,150,
Switzerland,CH,fr,French,Captions,bien-être sexuel,Sexual wellbeing / intimacy,300,10000,150,
Switzerland,CH,fr,French,Captions,angoisse,Anxiety,300,10000,150,
Switzerland,CH,fr,French,Captions,attachement anxieux,Attachment,300,10000,150,
Switzerland,CH,fr,French,Captions,cohérence cardiaque,Breathing / coping,300,10000,150,
Switzerland,CH,fr,French,Captions,charge mentale,Parenting / stress,300,10000,150,
Switzerland,CH,fr,French,Captions,arrêter de fumer,Addictions,300,10000,150,
Switzerland,CH,fr,French,Captions,sobriété,Addictions,300,10000,150,
Switzerland,CH,fr,French,Captions,traumatisme psychologique,Psychological trauma,300,10000,150,
Switzerland,CH,fr,French,Captions,estime de soi,Self-esteem,300,10000,150,
Switzerland,CH,de,German,Bio,Psychologe,Professional role,300,10000,150,
Switzerland,CH,de,German,Bio,Psychologin,Professional role,300,10000,150,
Switzerland,CH,de,German,Bio,Psychiater,Professional role,300,10000,150,
Switzerland,CH,de,German,Bio,Psychiaterin,Professional role,300,10000,150,
Switzerland,CH,de,German,Bio,Psychotherapeut,Professional role,300,10000,150,
Switzerland,CH,de,German,Bio,Psychotherapeutin,Professional role,300,10000,150,
Switzerland,CH,de,German,Bio,kognitive Verhaltenstherapie,Therapy approach,300,10000,150,
Switzerland,CH,de,German,Bio,EMDR,Therapy approach,300,10000,150,
Switzerland,CH,de,German,Bio,Verhaltenstherapie,Therapy approach,300,10000,150,
Switzerland,CH,de,German,Bio,Sexualtherapeut,Professional role,300,10000,150,
Switzerland,CH,de,German,Bio,Sexualtherapeutin,Professional role,300,10000,150,
Switzerland,CH,de,German,Captions,psychische Gesundheit,Mental health,300,10000,150,
Switzerland,CH,de,German,Captions,Angststörung,Anxiety,300,10000,150,
Switzerland,CH,de,German,Captions,Burnout,Burnout / exhaustion,300,10000,150,
Switzerland,CH,de,German,Captions,Einsamkeit,Loneliness,300,10000,150,
Switzerland,CH,de,German,Captions,Emotionsregulation,Emotional regulation,300,10000,150,
Switzerland,CH,de,German,Captions,Paartherapie,Couple / relationships,300,10000,150,
Switzerland,CH,de,German,Captions,Elternburnout,Parenting stress,300,10000,150,
Switzerland,CH,de,German,Captions,Suchtbewältigung,Addictions,300,10000,150,
Switzerland,CH,de,German,Captions,Achtsamkeitsmeditation,Meditation / mindfulness,300,10000,150,
Switzerland,CH,de,German,Captions,Atemübungen,Breathing / coping,300,10000,150,
Switzerland,CH,de,German,Captions,sexuelles Wohlbefinden,Sexual wellbeing / intimacy,300,10000,150,
Switzerland,CH,de,German,Captions,Angst,Anxiety,300,10000,150,
Switzerland,CH,de,German,Captions,rauchfrei,Addictions,300,10000,150,
Switzerland,CH,de,German,Captions,psychisches Trauma,Psychological trauma,300,10000,150,
Switzerland,CH,de,German,Captions,Selbstwertgefühl,Self-esteem,300,10000,150,
Switzerland,CH,de,German,Captions,ängstlicher Bindungsstil,Attachment,300,10000,150,
Switzerland,CH,it,Italian,Bio,psicologo,Professional role,300,10000,150,
Switzerland,CH,it,Italian,Bio,psicologa,Professional role,300,10000,150,
Switzerland,CH,it,Italian,Bio,psichiatra,Professional role,300,10000,150,
Switzerland,CH,it,Italian,Bio,psicoterapeuta,Professional role,300,10000,150,
Switzerland,CH,it,Italian,Bio,terapia cognitivo comportamentale,Therapy approach,300,10000,150,
Switzerland,CH,it,Italian,Bio,EMDR,Therapy approach,300,10000,150,
Switzerland,CH,it,Italian,Bio,sessuologo,Professional role,300,10000,150,
Switzerland,CH,it,Italian,Bio,sessuologa,Professional role,300,10000,150,
Switzerland,CH,it,Italian,Captions,salute mentale,Mental health,300,10000,150,
Switzerland,CH,it,Italian,Captions,ansia,Anxiety,300,10000,150,
Switzerland,CH,it,Italian,Captions,esaurimento emotivo,Burnout / exhaustion,300,10000,150,
Switzerland,CH,it,Italian,Captions,solitudine,Loneliness,300,10000,150,
Switzerland,CH,it,Italian,Captions,regolazione emotiva,Emotional regulation,300,10000,150,
Switzerland,CH,it,Italian,Captions,terapia di coppia,Couple / relationships,300,10000,150,
Switzerland,CH,it,Italian,Captions,burnout genitoriale,Parenting stress,300,10000,150,
Switzerland,CH,it,Italian,Captions,dipendenze,Addictions,300,10000,150,
Switzerland,CH,it,Italian,Captions,meditazione mindfulness,Meditation / mindfulness,300,10000,150,
Switzerland,CH,it,Italian,Captions,esercizi di respirazione,Breathing / coping,300,10000,150,
Switzerland,CH,it,Italian,Captions,benessere sessuale,Sexual wellbeing / intimacy,300,10000,150,
Switzerland,CH,it,Italian,Captions,burnout,Burnout / exhaustion,300,10000,150,
Switzerland,CH,it,Italian,Captions,trauma psicologico,Psychological trauma,300,10000,150,
Switzerland,CH,it,Italian,Captions,autostima,Self-esteem,300,10000,150,
Switzerland,CH,it,Italian,Captions,attaccamento ansioso,Attachment,300,10000,150,
Côte d'Ivoire,CI,fr,French,Bio,psychologue,Professional role,300,10000,150,
Côte d'Ivoire,CI,fr,French,Bio,psychiatre,Professional role,300,10000,150,
Côte d'Ivoire,CI,fr,French,Bio,psychothérapeute,Professional role,300,10000,150,
Côte d'Ivoire,CI,fr,French,Bio,psychotherapeute,Professional role,300,10000,150,
Côte d'Ivoire,CI,fr,French,Bio,thérapie cognitive et comportementale,Therapy approach,300,10000,150,
Côte d'Ivoire,CI,fr,French,Bio,EMDR,Therapy approach,300,10000,150,
Côte d'Ivoire,CI,fr,French,Bio,TCC,Therapy approach,300,10000,150,
Côte d'Ivoire,CI,fr,French,Bio,sexologue,Professional role,300,10000,150,
Côte d'Ivoire,CI,fr,French,Bio,thérapeute de couple,Professional role,300,10000,150,
Côte d'Ivoire,CI,fr,French,Captions,santé mentale,Mental health,300,10000,150,
Côte d'Ivoire,CI,fr,French,Captions,anxiété,Anxiety,300,10000,150,
Côte d'Ivoire,CI,fr,French,Captions,burnout,Burnout / exhaustion,300,10000,150,
Côte d'Ivoire,CI,fr,French,Captions,solitude,Loneliness,300,10000,150,
Côte d'Ivoire,CI,fr,French,Captions,régulation émotionnelle,Emotional regulation,300,10000,150,
Côte d'Ivoire,CI,fr,French,Captions,communication dans le couple,Couple / relationships,300,10000,150,
Côte d'Ivoire,CI,fr,French,Captions,burnout parental,Parenting stress,300,10000,150,
Côte d'Ivoire,CI,fr,French,Captions,addictions,Addictions,300,10000,150,
Côte d'Ivoire,CI,fr,French,Captions,méditation de pleine conscience,Meditation / mindfulness,300,10000,150,
Côte d'Ivoire,CI,fr,French,Captions,exercices de respiration,Breathing / coping,300,10000,150,
Côte d'Ivoire,CI,fr,French,Captions,bien-être sexuel,Sexual wellbeing / intimacy,300,10000,150,
Côte d'Ivoire,CI,fr,French,Captions,angoisse,Anxiety,300,10000,150,
Côte d'Ivoire,CI,fr,French,Captions,attachement anxieux,Attachment,300,10000,150,
Côte d'Ivoire,CI,fr,French,Captions,cohérence cardiaque,Breathing / coping,300,10000,150,
Côte d'Ivoire,CI,fr,French,Captions,charge mentale,Parenting / stress,300,10000,150,
Côte d'Ivoire,CI,fr,French,Captions,arrêter de fumer,Addictions,300,10000,150,
Côte d'Ivoire,CI,fr,French,Captions,sobriété,Addictions,300,10000,150,
Côte d'Ivoire,CI,fr,French,Captions,traumatisme psychologique,Psychological trauma,300,10000,150,
Côte d'Ivoire,CI,fr,French,Captions,estime de soi,Self-esteem,300,10000,150,
Austria,AT,de,German,Bio,Psychologe,Professional role,300,10000,100,
Austria,AT,de,German,Bio,Psychologin,Professional role,300,10000,100,
Austria,AT,de,German,Bio,Psychiater,Professional role,300,10000,100,
Austria,AT,de,German,Bio,Psychiaterin,Professional role,300,10000,100,
Austria,AT,de,German,Bio,Psychotherapeut,Professional role,300,10000,100,
Austria,AT,de,German,Bio,Psychotherapeutin,Professional role,300,10000,100,
Austria,AT,de,German,Bio,kognitive Verhaltenstherapie,Therapy approach,300,10000,100,
Austria,AT,de,German,Bio,EMDR,Therapy approach,300,10000,100,
Austria,AT,de,German,Bio,Verhaltenstherapie,Therapy approach,300,10000,100,
Austria,AT,de,German,Bio,Sexualtherapeut,Professional role,300,10000,100,
Austria,AT,de,German,Bio,Sexualtherapeutin,Professional role,300,10000,100,
Austria,AT,de,German,Captions,psychische Gesundheit,Mental health,300,10000,100,
Austria,AT,de,German,Captions,Angststörung,Anxiety,300,10000,100,
Austria,AT,de,German,Captions,Burnout,Burnout / exhaustion,300,10000,100,
Austria,AT,de,German,Captions,Einsamkeit,Loneliness,300,10000,100,
Austria,AT,de,German,Captions,Emotionsregulation,Emotional regulation,300,10000,100,
Austria,AT,de,German,Captions,Paartherapie,Couple / relationships,300,10000,100,
Austria,AT,de,German,Captions,Elternburnout,Parenting stress,300,10000,100,
Austria,AT,de,German,Captions,Suchtbewältigung,Addictions,300,10000,100,
Austria,AT,de,German,Captions,Achtsamkeitsmeditation,Meditation / mindfulness,300,10000,100,
Austria,AT,de,German,Captions,Atemübungen,Breathing / coping,300,10000,100,
Austria,AT,de,German,Captions,sexuelles Wohlbefinden,Sexual wellbeing / intimacy,300,10000,100,
Austria,AT,de,German,Captions,Angst,Anxiety,300,10000,100,
Austria,AT,de,German,Captions,rauchfrei,Addictions,300,10000,100,
Austria,AT,de,German,Captions,psychisches Trauma,Psychological trauma,300,10000,100,
Austria,AT,de,German,Captions,Selbstwertgefühl,Self-esteem,300,10000,100,
Austria,AT,de,German,Captions,ängstlicher Bindungsstil,Attachment,300,10000,100,
Senegal,SN,fr,French,Bio,psychologue,Professional role,300,10000,150,
Senegal,SN,fr,French,Bio,psychiatre,Professional role,300,10000,150,
Senegal,SN,fr,French,Bio,psychothérapeute,Professional role,300,10000,150,
Senegal,SN,fr,French,Bio,psychotherapeute,Professional role,300,10000,150,
Senegal,SN,fr,French,Bio,thérapie cognitive et comportementale,Therapy approach,300,10000,150,
Senegal,SN,fr,French,Bio,EMDR,Therapy approach,300,10000,150,
Senegal,SN,fr,French,Bio,TCC,Therapy approach,300,10000,150,
Senegal,SN,fr,French,Bio,sexologue,Professional role,300,10000,150,
Senegal,SN,fr,French,Bio,thérapeute de couple,Professional role,300,10000,150,
Senegal,SN,fr,French,Captions,santé mentale,Mental health,300,10000,150,
Senegal,SN,fr,French,Captions,anxiété,Anxiety,300,10000,150,
Senegal,SN,fr,French,Captions,burnout,Burnout / exhaustion,300,10000,150,
Senegal,SN,fr,French,Captions,solitude,Loneliness,300,10000,150,
Senegal,SN,fr,French,Captions,régulation émotionnelle,Emotional regulation,300,10000,150,
Senegal,SN,fr,French,Captions,communication dans le couple,Couple / relationships,300,10000,150,
Senegal,SN,fr,French,Captions,burnout parental,Parenting stress,300,10000,150,
Senegal,SN,fr,French,Captions,addictions,Addictions,300,10000,150,
Senegal,SN,fr,French,Captions,méditation de pleine conscience,Meditation / mindfulness,300,10000,150,
Senegal,SN,fr,French,Captions,exercices de respiration,Breathing / coping,300,10000,150,
Senegal,SN,fr,French,Captions,bien-être sexuel,Sexual wellbeing / intimacy,300,10000,150,
Senegal,SN,fr,French,Captions,angoisse,Anxiety,300,10000,150,
Senegal,SN,fr,French,Captions,attachement anxieux,Attachment,300,10000,150,
Senegal,SN,fr,French,Captions,cohérence cardiaque,Breathing / coping,300,10000,150,
Senegal,SN,fr,French,Captions,charge mentale,Parenting / stress,300,10000,150,
Senegal,SN,fr,French,Captions,arrêter de fumer,Addictions,300,10000,150,
Senegal,SN,fr,French,Captions,sobriété,Addictions,300,10000,150,
Senegal,SN,fr,French,Captions,traumatisme psychologique,Psychological trauma,300,10000,150,
Senegal,SN,fr,French,Captions,estime de soi,Self-esteem,300,10000,150,
Ireland,IE,en,English,Bio,psychologist,Professional role,300,10000,100,
Ireland,IE,en,English,Bio,psychiatrist,Professional role,300,10000,100,
Ireland,IE,en,English,Bio,psychotherapist,Professional role,300,10000,100,
Ireland,IE,en,English,Bio,mental health counselor,Professional role,300,10000,100,
Ireland,IE,en,English,Bio,mental health counsellor,Professional role,300,10000,100,
Ireland,IE,en,English,Bio,cognitive behavioral therapy,Therapy approach,300,10000,100,
Ireland,IE,en,English,Bio,EMDR,Therapy approach,300,10000,100,
Ireland,IE,en,English,Bio,CBT,Therapy approach,300,10000,100,
Ireland,IE,en,English,Bio,cognitive behavioural therapy,Therapy approach,300,10000,100,
Ireland,IE,en,English,Bio,sex therapist,Professional role,300,10000,100,
Ireland,IE,en,English,Bio,couples therapist,Professional role,300,10000,100,
Ireland,IE,en,English,Captions,mental health,Mental health,300,10000,100,
Ireland,IE,en,English,Captions,anxiety,Anxiety,300,10000,100,
Ireland,IE,en,English,Captions,burnout,Burnout / exhaustion,300,10000,100,
Ireland,IE,en,English,Captions,loneliness,Loneliness,300,10000,100,
Ireland,IE,en,English,Captions,emotional regulation,Emotional regulation,300,10000,100,
Ireland,IE,en,English,Captions,couples communication,Couple / relationships,300,10000,100,
Ireland,IE,en,English,Captions,parental burnout,Parenting stress,300,10000,100,
Ireland,IE,en,English,Captions,addiction recovery,Addictions,300,10000,100,
Ireland,IE,en,English,Captions,mindfulness meditation,Meditation / mindfulness,300,10000,100,
Ireland,IE,en,English,Captions,breathing exercises,Breathing / coping,300,10000,100,
Ireland,IE,en,English,Captions,sexual wellbeing,Sexual wellbeing / intimacy,300,10000,100,
Ireland,IE,en,English,Captions,anxious attachment,Attachment,300,10000,100,
Ireland,IE,en,English,Captions,relationship advice,Couple / relationships,300,10000,100,
Ireland,IE,en,English,Captions,quit smoking,Addictions,300,10000,100,
Ireland,IE,en,English,Captions,sobriety,Addictions,300,10000,100,
Ireland,IE,en,English,Captions,overthinking,Anxiety,300,10000,100,
Ireland,IE,en,English,Captions,psychological trauma,Psychological trauma,300,10000,100,
Ireland,IE,en,English,Captions,self-esteem,Self-esteem,300,10000,100,
New Zealand,NZ,en,English,Bio,psychologist,Professional role,300,10000,100,
New Zealand,NZ,en,English,Bio,psychiatrist,Professional role,300,10000,100,
New Zealand,NZ,en,English,Bio,psychotherapist,Professional role,300,10000,100,
New Zealand,NZ,en,English,Bio,mental health counselor,Professional role,300,10000,100,
New Zealand,NZ,en,English,Bio,mental health counsellor,Professional role,300,10000,100,
New Zealand,NZ,en,English,Bio,cognitive behavioral therapy,Therapy approach,300,10000,100,
New Zealand,NZ,en,English,Bio,EMDR,Therapy approach,300,10000,100,
New Zealand,NZ,en,English,Bio,CBT,Therapy approach,300,10000,100,
New Zealand,NZ,en,English,Bio,cognitive behavioural therapy,Therapy approach,300,10000,100,
New Zealand,NZ,en,English,Bio,sex therapist,Professional role,300,10000,100,
New Zealand,NZ,en,English,Bio,couples therapist,Professional role,300,10000,100,
New Zealand,NZ,en,English,Captions,mental health,Mental health,300,10000,100,
New Zealand,NZ,en,English,Captions,anxiety,Anxiety,300,10000,100,
New Zealand,NZ,en,English,Captions,burnout,Burnout / exhaustion,300,10000,100,
New Zealand,NZ,en,English,Captions,loneliness,Loneliness,300,10000,100,
New Zealand,NZ,en,English,Captions,emotional regulation,Emotional regulation,300,10000,100,
New Zealand,NZ,en,English,Captions,couples communication,Couple / relationships,300,10000,100,
New Zealand,NZ,en,English,Captions,parental burnout,Parenting stress,300,10000,100,
New Zealand,NZ,en,English,Captions,addiction recovery,Addictions,300,10000,100,
New Zealand,NZ,en,English,Captions,mindfulness meditation,Meditation / mindfulness,300,10000,100,
New Zealand,NZ,en,English,Captions,breathing exercises,Breathing / coping,300,10000,100,
New Zealand,NZ,en,English,Captions,sexual wellbeing,Sexual wellbeing / intimacy,300,10000,100,
New Zealand,NZ,en,English,Captions,anxious attachment,Attachment,300,10000,100,
New Zealand,NZ,en,English,Captions,relationship advice,Couple / relationships,300,10000,100,
New Zealand,NZ,en,English,Captions,quit smoking,Addictions,300,10000,100,
New Zealand,NZ,en,English,Captions,sobriety,Addictions,300,10000,100,
New Zealand,NZ,en,English,Captions,overthinking,Anxiety,300,10000,100,
New Zealand,NZ,en,English,Captions,psychological trauma,Psychological trauma,300,10000,100,
New Zealand,NZ,en,English,Captions,self-esteem,Self-esteem,300,10000,100,
Hong Kong,HK,en,English,Bio,psychologist,Professional role,300,10000,100,TikTok flexibility
Hong Kong,HK,en,English,Bio,psychiatrist,Professional role,300,10000,100,TikTok flexibility
Hong Kong,HK,en,English,Bio,psychotherapist,Professional role,300,10000,100,TikTok flexibility
Hong Kong,HK,en,English,Bio,mental health counselor,Professional role,300,10000,100,TikTok flexibility
Hong Kong,HK,en,English,Bio,mental health counsellor,Professional role,300,10000,100,TikTok flexibility
Hong Kong,HK,en,English,Bio,cognitive behavioral therapy,Therapy approach,300,10000,100,TikTok flexibility
Hong Kong,HK,en,English,Bio,EMDR,Therapy approach,300,10000,100,TikTok flexibility
Hong Kong,HK,en,English,Bio,CBT,Therapy approach,300,10000,100,TikTok flexibility
Hong Kong,HK,en,English,Bio,cognitive behavioural therapy,Therapy approach,300,10000,100,TikTok flexibility
Hong Kong,HK,en,English,Bio,sex therapist,Professional role,300,10000,100,TikTok flexibility
Hong Kong,HK,en,English,Bio,couples therapist,Professional role,300,10000,100,TikTok flexibility
Hong Kong,HK,en,English,Captions,mental health,Mental health,300,10000,100,TikTok flexibility
Hong Kong,HK,en,English,Captions,anxiety,Anxiety,300,10000,100,TikTok flexibility
Hong Kong,HK,en,English,Captions,burnout,Burnout / exhaustion,300,10000,100,TikTok flexibility
Hong Kong,HK,en,English,Captions,loneliness,Loneliness,300,10000,100,TikTok flexibility
Hong Kong,HK,en,English,Captions,emotional regulation,Emotional regulation,300,10000,100,TikTok flexibility
Hong Kong,HK,en,English,Captions,couples communication,Couple / relationships,300,10000,100,TikTok flexibility
Hong Kong,HK,en,English,Captions,parental burnout,Parenting stress,300,10000,100,TikTok flexibility
Hong Kong,HK,en,English,Captions,addiction recovery,Addictions,300,10000,100,TikTok flexibility
Hong Kong,HK,en,English,Captions,mindfulness meditation,Meditation / mindfulness,300,10000,100,TikTok flexibility
Hong Kong,HK,en,English,Captions,breathing exercises,Breathing / coping,300,10000,100,TikTok flexibility
Hong Kong,HK,en,English,Captions,sexual wellbeing,Sexual wellbeing / intimacy,300,10000,100,TikTok flexibility
Hong Kong,HK,en,English,Captions,anxious attachment,Attachment,300,10000,100,TikTok flexibility
Hong Kong,HK,en,English,Captions,relationship advice,Couple / relationships,300,10000,100,TikTok flexibility
Hong Kong,HK,en,English,Captions,quit smoking,Addictions,300,10000,100,TikTok flexibility
Hong Kong,HK,en,English,Captions,sobriety,Addictions,300,10000,100,TikTok flexibility
Hong Kong,HK,en,English,Captions,overthinking,Anxiety,300,10000,100,TikTok flexibility
Hong Kong,HK,en,English,Captions,psychological trauma,Psychological trauma,300,10000,100,TikTok flexibility
Hong Kong,HK,en,English,Captions,self-esteem,Self-esteem,300,10000,100,TikTok flexibility
Hong Kong,HK,zh-TW,Traditional Chinese,Bio,諮商心理師,Professional role,300,10000,100,TikTok flexibility
Hong Kong,HK,zh-TW,Traditional Chinese,Bio,臨床心理師,Professional role,300,10000,100,TikTok flexibility
Hong Kong,HK,zh-TW,Traditional Chinese,Bio,精神科醫師,Professional role,300,10000,100,TikTok flexibility
Hong Kong,HK,zh-TW,Traditional Chinese,Bio,精神科醫生,Professional role,300,10000,100,TikTok flexibility
Hong Kong,HK,zh-TW,Traditional Chinese,Bio,認知行為治療,Therapy approach,300,10000,100,TikTok flexibility
Hong Kong,HK,zh-TW,Traditional Chinese,Bio,EMDR,Therapy approach,300,10000,100,TikTok flexibility
Hong Kong,HK,zh-TW,Traditional Chinese,Captions,心理健康,Mental health,300,10000,100,TikTok flexibility
Hong Kong,HK,zh-TW,Traditional Chinese,Captions,焦慮,Anxiety,300,10000,100,TikTok flexibility
Hong Kong,HK,zh-TW,Traditional Chinese,Captions,職業倦怠,Burnout / exhaustion,300,10000,100,TikTok flexibility
Hong Kong,HK,zh-TW,Traditional Chinese,Captions,孤獨感,Loneliness,300,10000,100,TikTok flexibility
Hong Kong,HK,zh-TW,Traditional Chinese,Captions,情緒調節,Emotional regulation,300,10000,100,TikTok flexibility
Hong Kong,HK,zh-TW,Traditional Chinese,Captions,伴侶諮商,Couple / relationships,300,10000,100,TikTok flexibility
Hong Kong,HK,zh-TW,Traditional Chinese,Captions,育兒壓力,Parenting stress,300,10000,100,TikTok flexibility
Hong Kong,HK,zh-TW,Traditional Chinese,Captions,成癮復原,Addictions,300,10000,100,TikTok flexibility
Hong Kong,HK,zh-TW,Traditional Chinese,Captions,正念冥想,Meditation / mindfulness,300,10000,100,TikTok flexibility
Hong Kong,HK,zh-TW,Traditional Chinese,Captions,呼吸練習,Breathing / coping,300,10000,100,TikTok flexibility
Hong Kong,HK,zh-TW,Traditional Chinese,Captions,性健康,Sexual wellbeing / intimacy,300,10000,100,TikTok flexibility
Hong Kong,HK,zh-TW,Traditional Chinese,Captions,心理創傷,Psychological trauma,300,10000,100,TikTok flexibility
Hong Kong,HK,zh-TW,Traditional Chinese,Captions,自尊,Self-esteem,300,10000,100,TikTok flexibility
Hong Kong,HK,zh-TW,Traditional Chinese,Captions,焦慮型依附,Attachment,300,10000,100,TikTok flexibility
Cameroon,CM,en,English,Bio,psychologist,Professional role,300,10000,100,
Cameroon,CM,en,English,Bio,psychiatrist,Professional role,300,10000,100,
Cameroon,CM,en,English,Bio,psychotherapist,Professional role,300,10000,100,
Cameroon,CM,en,English,Bio,mental health counselor,Professional role,300,10000,100,
Cameroon,CM,en,English,Bio,mental health counsellor,Professional role,300,10000,100,
Cameroon,CM,en,English,Bio,cognitive behavioral therapy,Therapy approach,300,10000,100,
Cameroon,CM,en,English,Bio,EMDR,Therapy approach,300,10000,100,
Cameroon,CM,en,English,Bio,CBT,Therapy approach,300,10000,100,
Cameroon,CM,en,English,Bio,cognitive behavioural therapy,Therapy approach,300,10000,100,
Cameroon,CM,en,English,Bio,sex therapist,Professional role,300,10000,100,
Cameroon,CM,en,English,Bio,couples therapist,Professional role,300,10000,100,
Cameroon,CM,en,English,Captions,mental health,Mental health,300,10000,100,
Cameroon,CM,en,English,Captions,anxiety,Anxiety,300,10000,100,
Cameroon,CM,en,English,Captions,burnout,Burnout / exhaustion,300,10000,100,
Cameroon,CM,en,English,Captions,loneliness,Loneliness,300,10000,100,
Cameroon,CM,en,English,Captions,emotional regulation,Emotional regulation,300,10000,100,
Cameroon,CM,en,English,Captions,couples communication,Couple / relationships,300,10000,100,
Cameroon,CM,en,English,Captions,parental burnout,Parenting stress,300,10000,100,
Cameroon,CM,en,English,Captions,addiction recovery,Addictions,300,10000,100,
Cameroon,CM,en,English,Captions,mindfulness meditation,Meditation / mindfulness,300,10000,100,
Cameroon,CM,en,English,Captions,breathing exercises,Breathing / coping,300,10000,100,
Cameroon,CM,en,English,Captions,sexual wellbeing,Sexual wellbeing / intimacy,300,10000,100,
Cameroon,CM,en,English,Captions,anxious attachment,Attachment,300,10000,100,
Cameroon,CM,en,English,Captions,relationship advice,Couple / relationships,300,10000,100,
Cameroon,CM,en,English,Captions,quit smoking,Addictions,300,10000,100,
Cameroon,CM,en,English,Captions,sobriety,Addictions,300,10000,100,
Cameroon,CM,en,English,Captions,overthinking,Anxiety,300,10000,100,
Cameroon,CM,en,English,Captions,psychological trauma,Psychological trauma,300,10000,100,
Cameroon,CM,en,English,Captions,self-esteem,Self-esteem,300,10000,100,
Cameroon,CM,fr,French,Bio,psychologue,Professional role,300,10000,100,
Cameroon,CM,fr,French,Bio,psychiatre,Professional role,300,10000,100,
Cameroon,CM,fr,French,Bio,psychothérapeute,Professional role,300,10000,100,
Cameroon,CM,fr,French,Bio,psychotherapeute,Professional role,300,10000,100,
